YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER_CD,CRS_DEP_TM,DEP_DELAY,DEP_DELAY_15,CRS_ARR_TM,ARR_DELAY,ARR_DELAY_15,CANCELLED,ORIGIN_AIRPORT_CD,DEST_AIRPORT_CD
2013,6,4,2,WN,630,7,0,800,-11,0,0,OKC,STL
2013,6,4,2,WN,2040,-3,0,2115,5,0,0,OMA,DEN
2013,6,4,2,WN,610,0,0,640,7,0,0,OMA,DEN
2013,6,4,2,WN,1320,7,0,1350,6,0,0,OMA,DEN
2013,6,4,2,WN,740,-3,0,835,-9,0,0,OMA,LAS
2013,6,4,2,WN,1200,-6,0,1250,-12,0,0,OMA,LAS
2013,6,4,2,WN,1545,4,0,1640,-5,0,0,OMA,LAS
2013,6,4,2,WN,1740,-1,0,1900,-1,0,0,OMA,MDW
2013,6,4,2,WN,655,1,0,820,3,0,0,OMA,MDW
2013,6,4,2,WN,945,-3,0,1105,-5,0,0,OMA,MDW
2013,6,4,2,WN,1945,-5,0,2105,-8,0,0,OMA,MDW
2013,6,4,2,WN,600,5,0,725,1,0,0,OMA,MDW
2013,6,4,2,WN,1315,0,0,1440,-7,0,0,OMA,MDW
2013,6,4,2,WN,1825,32,1,1905,35,1,0,OMA,PHX
2013,6,4,2,WN,1735,6,0,1845,-1,0,0,OMA,STL
2013,6,4,2,WN,830,-4,0,935,-8,0,0,OMA,STL
2013,6,4,2,WN,715,-2,0,825,-7,0,0,OMA,STL
2013,6,4,2,WN,625,2,0,940,4,0,0,ONT,DEN
2013,6,4,2,WN,1515,9,0,1825,2,0,0,ONT,DEN
2013,6,4,2,WN,1210,13,0,1310,4,0,0,ONT,LAS
2013,6,4,2,WN,2025,30,1,2125,20,1,0,ONT,LAS
2013,6,4,2,WN,1640,78,1,1740,69,1,0,ONT,LAS
2013,6,4,2,WN,1015,7,0,1115,17,1,0,ONT,LAS
2013,6,4,2,WN,835,1,0,930,-2,0,0,ONT,LAS
2013,6,4,2,WN,550,2,0,655,0,0,0,ONT,LAS
2013,6,4,2,WN,1515,3,0,2105,-11,0,0,ONT,MDW
2013,6,4,2,WN,1800,-1,0,1915,-10,0,0,ONT,OAK
2013,6,4,2,WN,740,2,0,855,-8,0,0,ONT,OAK
2013,6,4,2,WN,940,1,0,1050,-1,0,0,ONT,OAK
2013,6,4,2,WN,1355,8,0,1505,2,0,0,ONT,OAK
2013,6,4,2,WN,2015,-4,0,2125,-8,0,0,ONT,OAK
2013,6,4,2,WN,1050,2,0,1200,-1,0,0,ONT,OAK
2013,6,4,2,WN,710,-2,0,820,-6,0,0,ONT,OAK
2013,6,4,2,WN,1210,-1,0,1320,-5,0,0,ONT,OAK
2013,6,4,2,WN,1540,31,1,1650,22,1,0,ONT,PHX
2013,6,4,2,WN,1135,2,0,1245,-3,0,0,ONT,PHX
2013,6,4,2,WN,855,2,0,1010,-15,0,0,ONT,PHX
2013,6,4,2,WN,605,3,0,715,-2,0,0,ONT,PHX
2013,6,4,2,WN,1650,8,0,1800,1,0,0,ONT,PHX
2013,6,4,2,WN,2045,-4,0,2155,-12,0,0,ONT,PHX
2013,6,4,2,WN,1940,0,0,2045,-9,0,0,ONT,SJC
2013,6,4,2,WN,1050,16,1,1155,14,0,0,ONT,SJC
2013,6,4,2,WN,1410,29,1,1515,28,1,0,ONT,SJC
2013,6,4,2,WN,600,1,0,715,-6,0,0,ONT,SJC
2013,6,5,3,WN,930,0,0,1230,1,0,0,EWR,AUS
2013,6,5,3,WN,1305,5,0,1425,-10,0,0,EWR,BNA
2013,6,5,3,WN,725,1,0,845,-7,0,0,EWR,BNA
2013,6,5,3,WN,1225,58,1,1435,56,1,0,EWR,DEN
2013,6,5,3,WN,1550,-2,0,1805,-3,0,0,EWR,DEN
2013,6,5,3,WN,600,0,0,840,5,0,0,EWR,HOU
2013,6,5,3,WN,1710,26,1,2000,19,1,0,EWR,HOU
2013,6,5,3,WN,1245,-1,0,1530,-11,0,0,EWR,HOU
2013,6,5,3,WN,1530,-6,0,1650,-15,0,0,EWR,MDW
2013,6,5,3,WN,1800,17,1,1930,9,0,0,EWR,MDW
2013,6,5,3,WN,1200,5,0,1310,9,0,0,EWR,MDW
2013,6,5,3,WN,2030,-5,0,2155,-14,0,0,EWR,MDW
2013,6,5,3,WN,605,-5,0,720,-4,0,0,EWR,MDW
2013,6,5,3,WN,745,-3,0,905,-6,0,0,EWR,MDW
2013,6,5,3,WN,1830,7,0,2055,4,0,0,EWR,MSY
2013,6,5,3,WN,1340,26,1,1555,13,0,0,EWR,PHX
2013,6,5,3,WN,1735,10,0,1915,1,0,0,EWR,STL
2013,6,5,3,WN,700,-1,0,835,-10,0,0,EWR,STL
2013,6,5,3,WN,1115,4,0,1310,-1,0,0,FLL,AUS
2013,6,5,3,WN,1255,0,0,1600,-21,0,0,FLL,BDL
2013,6,5,3,WN,1815,1,0,1935,4,0,0,FLL,BNA
2013,6,5,3,WN,845,-2,0,1000,-5,0,0,FLL,BNA
2013,6,5,3,WN,630,-4,0,900,-16,0,0,FLL,BWI
2013,6,5,3,WN,1840,35,1,2115,25,1,0,FLL,BWI
2013,6,5,3,WN,1140,8,0,1415,-4,0,0,FLL,BWI
2013,6,5,3,WN,855,-1,0,1105,-5,0,0,FLL,DEN
2013,6,5,3,WN,1650,51,1,1830,40,1,0,FLL,HOU
2013,6,5,3,WN,745,-2,0,930,-7,0,0,FLL,HOU
2013,6,5,3,WN,1720,0,0,1840,-15,0,0,FLL,JAX
2013,6,5,3,WN,2150,-8,0,2305,-16,0,0,FLL,JAX
2013,6,5,3,WN,740,-2,0,855,-12,0,0,FLL,JAX
2013,6,5,3,WN,800,-2,0,1005,1,0,0,FLL,LAS
2013,6,5,3,WN,1310,22,1,1525,8,0,0,FLL,MCI
2013,6,5,3,WN,640,-3,0,840,4,0,0,FLL,MDW
2013,6,5,3,WN,1235,-1,0,1440,-15,0,0,FLL,MDW
2013,6,5,3,WN,1900,-4,0,2110,-14,0,0,FLL,MDW
2013,6,5,3,WN,1210,-3,0,1315,-14,0,0,FLL,MSY
2013,6,5,3,WN,1745,-6,0,1850,-17,0,0,FLL,MSY
2013,6,5,3,WN,705,-5,0,805,-12,0,0,FLL,MSY
2013,6,5,3,WN,1150,-6,0,1445,-24,0,0,FLL,PHL
2013,6,5,3,WN,1845,4,0,2025,22,1,0,FLL,PHX
2013,6,5,3,WN,1510,-3,0,1815,-15,0,0,FLL,PVD
2013,6,5,3,WN,1010,-6,0,1315,-30,0,0,FLL,PVD
2013,6,5,3,WN,1425,-2,0,1615,-13,0,0,FLL,STL
2013,6,5,3,WN,1505,1,0,1615,-18,0,0,FLL,TPA
2013,6,5,3,WN,1655,-3,0,1805,-6,0,0,FLL,TPA
2013,6,5,3,WN,1230,-5,0,1335,-16,0,0,FLL,TPA
2013,6,5,3,WN,740,-2,0,840,-10,0,0,FLL,TPA
2013,6,5,3,WN,1935,-4,0,2035,-12,0,0,FLL,TPA
2013,6,5,3,WN,955,1,0,1055,14,0,0,HOU,ABQ
2013,6,5,3,WN,1715,14,0,1820,19,1,0,HOU,ABQ
2013,6,5,3,WN,730,0,0,830,3,0,0,HOU,ABQ
2013,6,5,3,WN,1615,2,0,1920,75,1,0,HOU,ATL
2013,6,5,3,WN,1940,156,1,2240,156,1,0,HOU,ATL
2013,6,5,3,WN,745,66,1,1045,75,1,0,HOU,ATL
2013,6,5,3,WN,1115,-4,0,1200,-10,0,0,HOU,AUS
2013,6,5,3,WN,900,1,0,945,3,0,0,HOU,AUS
2013,6,5,3,WN,1620,-2,0,1705,-4,0,0,HOU,AUS
2013,6,5,3,WN,615,-3,0,700,4,0,0,HOU,AUS
2013,6,5,3,WN,2145,5,0,2230,3,0,0,HOU,AUS
2013,6,5,3,WN,1430,27,1,1620,24,1,0,HOU,BNA
2013,6,5,3,WN,1710,24,1,1900,19,1,0,HOU,BNA
2013,6,5,3,WN,645,0,0,835,-6,0,0,HOU,BNA
2013,6,5,3,WN,805,21,1,1000,10,0,0,HOU,BNA
2013,6,5,3,WN,825,1,0,1310,-14,0,0,HOU,BOS
2013,6,5,3,WN,1830,-1,0,2230,-3,0,0,HOU,BWI
2013,6,5,3,WN,600,-3,0,1000,-9,0,0,HOU,BWI
2013,6,5,3,WN,1200,-5,0,1605,-21,0,0,HOU,BWI
2013,6,5,3,WN,2000,6,0,5,-4,0,0,HOU,BWI
2013,6,5,3,WN,1140,-1,0,1510,-17,0,0,HOU,CLT
2013,6,5,3,WN,630,,,725,,1,1,HOU,DAL
2013,6,5,3,WN,700,-2,0,755,-4,0,0,HOU,DAL
2013,6,5,3,WN,730,25,1,825,41,1,0,HOU,DAL
2013,6,5,3,WN,800,,,900,,1,1,HOU,DAL
2013,6,5,3,WN,830,-3,0,925,10,0,0,HOU,DAL
2013,6,5,3,WN,900,0,0,1000,18,1,0,HOU,DAL
2013,6,5,3,WN,1000,17,1,1055,29,1,0,HOU,DAL
2013,6,5,3,WN,1100,6,0,1155,9,0,0,HOU,DAL
2013,6,5,3,WN,1200,,,1300,,1,1,HOU,DAL
2013,6,5,3,WN,1230,-2,0,1330,-11,0,0,HOU,DAL
2013,6,5,3,WN,1330,51,1,1430,46,1,0,HOU,DAL
2013,6,5,3,WN,1400,2,0,1455,0,0,0,HOU,DAL
2013,6,5,3,WN,1430,-1,0,1525,-6,0,0,HOU,DAL
2013,6,5,3,WN,1500,9,0,1600,0,0,0,HOU,DAL
2013,6,5,3,WN,1530,0,0,1630,0,0,0,HOU,DAL
2013,6,5,3,WN,1600,7,0,1655,6,0,0,HOU,DAL
2013,6,5,3,WN,1630,44,1,1730,36,1,0,HOU,DAL
2013,6,5,3,WN,1700,11,0,1800,4,0,0,HOU,DAL
2013,6,5,3,WN,1730,10,0,1825,11,0,0,HOU,DAL
2013,6,5,3,WN,1800,-2,0,1900,-12,0,0,HOU,DAL
2013,6,5,3,WN,1830,36,1,1925,39,1,0,HOU,DAL
2013,6,5,3,WN,1900,37,1,2000,30,1,0,HOU,DAL
2013,6,5,3,WN,2000,27,1,2055,24,1,0,HOU,DAL
2013,6,5,3,WN,2100,52,1,2155,46,1,0,HOU,DAL
2013,6,5,3,WN,615,8,0,715,2,0,0,HOU,DAL
2013,6,5,3,WN,1035,16,1,1155,17,1,0,HOU,DEN
2013,6,5,3,WN,1405,25,1,1525,28,1,0,HOU,DEN
2013,6,5,3,WN,600,-1,0,715,3,0,0,HOU,DEN
2013,6,5,3,WN,2105,5,0,2225,-2,0,0,HOU,DEN
2013,6,5,3,WN,1725,28,1,1855,37,1,0,HOU,DEN
2013,6,5,3,WN,1230,12,0,1705,-2,0,0,HOU,EWR
2013,6,5,3,WN,800,7,0,1235,-7,0,0,HOU,EWR
2013,6,5,3,WN,1725,13,0,2155,3,0,0,HOU,EWR
2013,6,5,3,WN,2015,8,0,2340,1,0,0,HOU,FLL
2013,6,5,3,WN,815,4,0,1150,-18,0,0,HOU,FLL
2013,6,5,3,WN,900,5,0,1215,-2,0,0,HOU,IND
2013,6,5,3,WN,2100,5,0,15,-11,0,0,HOU,IND
2013,6,5,3,WN,905,7,0,1220,-11,0,0,HOU,JAX
2013,6,5,3,WN,2010,1,0,2320,-12,0,0,HOU,JAX
2013,6,5,3,WN,1915,16,1,2020,17,1,0,HOU,LAS
2013,6,5,3,WN,735,-1,0,840,1,0,0,HOU,LAS
2013,6,5,3,WN,1310,-3,0,1415,0,0,0,HOU,LAS
2013,6,5,3,WN,600,-4,0,700,7,0,0,HOU,LAS
2013,6,5,3,WN,1425,17,1,1530,37,1,0,HOU,LAS
2013,6,5,3,WN,1145,7,0,1305,14,0,0,HOU,LAX
2013,6,5,3,WN,700,0,0,825,17,1,0,HOU,LAX
2013,6,5,3,WN,2000,17,1,2115,31,1,0,HOU,LAX
2013,6,5,3,WN,1510,8,0,1630,14,0,0,HOU,LAX
2013,6,5,3,WN,1745,31,1,2225,4,0,0,HOU,LGA
2013,6,5,3,WN,830,25,1,1310,-8,0,0,HOU,LGA
2013,6,5,3,WN,1810,21,1,2000,15,1,0,HOU,MCI
2013,6,5,3,WN,735,8,0,925,3,0,0,HOU,MCI
2013,6,5,3,WN,1730,73,1,2050,60,1,0,HOU,MCO
2013,6,5,3,WN,2110,2,0,20,-4,0,0,HOU,MCO
2013,6,5,3,WN,1235,3,0,1555,-1,0,0,HOU,MCO
2013,6,5,3,WN,840,220,1,1200,209,1,0,HOU,MCO
2013,6,5,3,WN,610,-3,0,835,6,0,0,HOU,MDW
2013,6,5,3,WN,1355,7,0,1615,-6,0,0,HOU,MDW
2013,6,5,3,WN,2130,14,0,2350,0,0,0,HOU,MDW
2013,6,5,3,WN,1645,9,0,1910,17,1,0,HOU,MDW
2013,6,5,3,WN,1000,-3,0,1225,-13,0,0,HOU,MDW
2013,6,5,3,WN,805,-1,0,1030,-16,0,0,HOU,MDW
2013,6,5,3,WN,1855,37,1,2120,20,1,0,HOU,MDW
2013,6,5,3,WN,1050,10,0,1155,-2,0,0,HOU,MSY
2013,6,5,3,WN,2155,-3,0,2255,-8,0,0,HOU,MSY
2013,6,5,3,WN,855,8,0,1000,11,0,0,HOU,MSY
2013,6,5,3,WN,635,0,0,740,-6,0,0,HOU,MSY
2013,6,5,3,WN,1545,-3,0,1655,-18,0,0,HOU,MSY
2013,6,5,3,WN,1405,12,0,1510,0,0,0,HOU,MSY
2013,6,5,3,WN,1910,-2,0,2010,-2,0,0,HOU,MSY
2013,6,5,3,WN,1640,5,0,1745,0,0,0,HOU,MSY
2013,6,5,3,WN,1230,0,0,1335,-5,0,0,HOU,MSY
2013,6,5,3,WN,725,2,0,830,-7,0,0,HOU,MSY
2013,6,5,3,WN,1100,1,0,1255,9,0,0,HOU,OAK
2013,6,5,3,WN,2135,-1,0,2325,12,0,0,HOU,OAK
2013,6,5,3,WN,1230,-2,0,1350,-10,0,0,HOU,OKC
2013,6,5,3,WN,1510,13,0,1630,4,0,0,HOU,OKC
2013,6,5,3,WN,625,0,0,740,-1,0,0,HOU,OKC
2013,6,5,3,WN,2115,105,1,2230,100,1,0,HOU,OKC
2013,6,5,3,WN,1950,6,0,2025,10,0,0,HOU,PHX
2013,6,5,3,WN,1335,20,1,1405,33,1,0,HOU,PHX
2013,6,5,3,WN,745,12,0,820,33,1,0,HOU,PHX
2013,6,5,3,WN,1525,18,1,1600,36,1,0,HOU,PHX
2013,6,5,3,WN,1020,2,0,1410,-13,0,0,HOU,PIT
2013,6,5,3,WN,1950,17,1,2325,4,0,0,HOU,RDU
2013,6,5,3,WN,945,-1,0,1320,-12,0,0,HOU,RDU
2013,6,5,3,WN,1810,4,0,1915,14,0,0,HOU,SAN
2013,6,5,3,WN,940,8,0,1045,28,1,0,HOU,SAN
2013,6,5,3,WN,940,-1,0,1030,4,0,0,HOU,SAT
2013,6,5,3,WN,2115,0,0,2205,-3,0,0,HOU,SAT
2013,6,5,3,WN,805,30,1,855,31,1,0,HOU,SAT
2013,6,5,3,WN,1425,10,0,1520,4,0,0,HOU,SAT
2013,6,5,3,WN,1615,8,0,1710,0,0,0,HOU,SAT
2013,6,5,3,WN,1405,3,0,1630,8,0,0,HOU,SEA
2013,6,5,3,WN,1310,-1,0,1425,10,0,0,HOU,SNA
2013,6,5,3,WN,1005,-3,0,1200,-1,0,0,HOU,STL
2013,6,5,3,WN,2000,11,0,2200,-4,0,0,HOU,STL
2013,6,5,3,WN,600,-5,0,800,-4,0,0,HOU,STL
2013,6,5,3,WN,1630,5,0,1835,-10,0,0,HOU,STL
2013,6,5,3,WN,2035,16,1,2335,7,0,0,HOU,TPA
2013,6,5,3,WN,1300,3,0,1610,-7,0,0,HOU,TPA
2013,6,5,3,WN,655,-3,0,1000,-14,0,0,HOU,TPA
2013,6,5,3,WN,600,-2,0,745,2,0,0,IAD,DEN
2013,6,5,3,WN,1720,-2,0,1905,11,0,0,IAD,DEN
2013,6,5,3,WN,2035,-6,0,2130,-2,0,0,IAD,MDW
2013,6,5,3,WN,1505,5,0,1555,-5,0,0,IAD,MDW
2013,6,5,3,WN,1625,-3,0,1720,-17,0,0,IAD,MDW
2013,6,5,3,WN,1100,-3,0,1145,-9,0,0,IAD,MDW
2013,6,5,3,WN,645,-5,0,735,-13,0,0,IAD,MDW
2013,6,5,3,WN,1820,-5,0,1915,-4,0,0,IAD,MDW
2013,6,5,3,WN,1250,-4,0,1425,-12,0,0,IND,BWI
2013,6,5,3,WN,1830,12,0,2000,4,0,0,IND,BWI
2013,6,5,3,WN,545,-2,0,720,-4,0,0,IND,BWI
2013,6,5,3,WN,705,-1,0,840,-6,0,0,IND,BWI
2013,6,5,3,WN,600,-1,0,640,5,0,0,IND,DEN
2013,6,5,3,WN,1400,2,0,1440,1,0,0,IND,DEN
2013,6,5,3,WN,2030,7,0,2115,-2,0,0,IND,DEN
2013,6,5,3,WN,1550,2,0,1715,24,1,0,IND,HOU
2013,6,5,3,WN,625,-1,0,750,-14,0,0,IND,HOU
2013,6,5,3,WN,1830,28,1,1925,14,0,0,IND,LAS
2013,6,5,3,WN,1525,19,1,1615,13,0,0,IND,LAS
2013,6,5,3,WN,715,-2,0,815,-8,0,0,IND,LAS
2013,6,5,3,WN,645,-1,0,715,-8,0,0,IND,MCI
2013,6,5,3,WN,1735,2,0,1755,11,0,0,IND,MCI
2013,6,5,3,WN,925,-2,0,1015,-2,0,0,IND,PHX
2013,6,5,3,WN,1635,-5,0,1710,0,0,0,IND,PHX
2013,6,5,3,WN,1150,0,0,1400,-6,0,0,IND,TPA
2013,6,5,3,WN,1910,-6,0,1935,-8,0,0,JAX,BNA
2013,6,5,3,WN,935,-5,0,1000,0,0,0,JAX,BNA
2013,6,5,3,WN,1600,31,1,1630,25,1,0,JAX,BNA
2013,6,5,3,WN,615,-4,0,645,-12,0,0,JAX,BNA
2013,6,5,3,WN,1445,31,1,1645,15,1,0,JAX,BWI
2013,6,5,3,WN,1035,7,0,1225,0,0,0,JAX,BWI
2013,6,5,3,WN,1915,2,0,2115,-9,0,0,JAX,BWI
2013,6,5,3,WN,705,-1,0,900,-8,0,0,JAX,BWI
2013,6,5,3,WN,930,-1,0,1105,0,0,0,JAX,DEN
2013,6,5,3,WN,700,-6,0,810,-10,0,0,JAX,FLL
2013,6,5,3,WN,1055,-5,0,1210,-14,0,0,JAX,FLL
2013,6,5,3,WN,1755,-5,0,1905,-5,0,0,JAX,FLL
2013,6,5,3,WN,635,-4,0,755,-10,0,0,JAX,HOU
2013,6,5,3,WN,1810,5,0,1925,5,0,0,JAX,HOU
2013,6,5,3,WN,1255,-3,0,1430,-4,0,0,JAX,LAS
2013,6,5,3,WN,815,-4,0,950,-27,0,0,JAX,MDW
2013,6,5,3,WN,1505,5,0,1645,-7,0,0,JAX,ORF
2013,6,5,3,WN,1345,42,1,1615,35,1,0,LAS,ABQ
2013,6,5,3,WN,620,0,0,845,0,0,0,LAS,ABQ
2013,6,5,3,WN,910,-4,0,1140,-14,0,0,LAS,ABQ
2013,6,5,3,WN,1725,0,0,1955,-10,0,0,LAS,ABQ
2013,6,5,3,WN,1140,-5,0,1410,-12,0,0,LAS,ABQ
2013,6,5,3,WN,2230,1,0,55,-2,0,0,LAS,ABQ
2013,6,5,3,WN,1725,1,0,30,-6,0,0,LAS,ATL
2013,6,5,3,WN,1050,15,1,1750,32,1,0,LAS,ATL
2013,6,5,3,WN,720,-2,0,1205,-20,0,0,LAS,AUS
2013,6,5,3,WN,1305,-1,0,1755,-26,0,0,LAS,AUS
2013,6,5,3,WN,2020,14,0,100,-3,0,0,LAS,AUS
2013,6,5,3,WN,935,5,0,1725,-16,0,0,LAS,BDL
2013,6,5,3,WN,900,13,0,1440,1,0,0,LAS,BNA
2013,6,5,3,WN,1655,11,0,2230,-7,0,0,LAS,BNA
2013,6,5,3,WN,1920,-1,0,55,-12,0,0,LAS,BNA
2013,6,5,3,WN,850,12,0,1615,-11,0,0,LAS,BUF
2013,6,5,3,WN,1630,39,1,2355,6,0,0,LAS,BUF
2013,6,5,3,WN,815,26,1,920,23,1,0,LAS,BUR
2013,6,5,3,WN,1345,39,1,1450,34,1,0,LAS,BUR
2013,6,5,3,WN,2050,30,1,2155,20,1,0,LAS,BUR
2013,6,5,3,WN,930,0,0,1035,-3,0,0,LAS,BUR
2013,6,5,3,WN,1900,-2,0,2005,-7,0,0,LAS,BUR
2013,6,5,3,WN,1550,10,0,1655,2,0,0,LAS,BUR
2013,6,5,3,WN,730,12,0,830,8,0,0,LAS,BUR
2013,6,5,3,WN,1030,7,0,1135,-3,0,0,LAS,BUR
2013,6,5,3,WN,1450,-1,0,1600,-18,0,0,LAS,BUR
2013,6,5,3,WN,1415,1,0,1525,-14,0,0,LAS,BUR
2013,6,5,3,WN,1740,4,0,1840,4,0,0,LAS,BUR
2013,6,5,3,WN,1335,29,1,2110,18,1,0,LAS,BWI
2013,6,5,3,WN,955,-1,0,1730,-10,0,0,LAS,BWI
2013,6,5,3,WN,1720,0,0,50,-15,0,0,LAS,BWI
2013,6,5,3,WN,535,1,0,1315,-17,0,0,LAS,BWI
2013,6,5,3,WN,1640,12,0,2345,-7,0,0,LAS,CLE
2013,6,5,3,WN,1700,0,0,2350,-15,0,0,LAS,CMH
2013,6,5,3,WN,805,-6,0,1500,-21,0,0,LAS,CMH
2013,6,5,3,WN,1915,-1,0,2205,-16,0,0,LAS,DEN
2013,6,5,3,WN,2050,-2,0,2335,-4,0,0,LAS,DEN
2013,6,5,3,WN,720,30,1,1010,46,1,0,LAS,DEN
2013,6,5,3,WN,2020,-1,0,2305,-1,0,0,LAS,DEN
2013,6,5,3,WN,1345,-3,0,1640,-2,0,0,LAS,DEN
2013,6,5,3,WN,1000,-3,0,1250,0,0,0,LAS,DEN
2013,6,5,3,WN,545,-2,0,835,-5,0,0,LAS,DEN
2013,6,5,3,WN,2210,0,0,55,0,0,0,LAS,DEN
2013,6,5,3,WN,1540,3,0,1830,11,0,0,LAS,DEN
2013,6,5,3,WN,1305,86,1,2000,78,1,0,LAS,DTW
2013,6,5,3,WN,1600,7,0,2350,-23,0,0,LAS,FLL
2013,6,5,3,WN,2000,21,1,55,6,0,0,LAS,HOU
2013,6,5,3,WN,1155,42,1,1700,20,1,0,LAS,HOU
2013,6,5,3,WN,1840,1,0,2335,-16,0,0,LAS,HOU
2013,6,5,3,WN,600,-2,0,1110,-23,0,0,LAS,HOU
2013,6,5,3,WN,925,0,0,1425,-18,0,0,LAS,HOU
2013,6,5,3,WN,1800,0,0,35,-16,0,0,LAS,IND
2013,6,5,3,WN,1640,30,1,2310,12,0,0,LAS,IND
2013,6,5,3,WN,1020,20,1,1655,5,0,0,LAS,IND
2013,6,5,3,WN,1125,-1,0,1845,-7,0,0,LAS,JAX
2013,6,5,3,WN,1335,0,0,1440,-1,0,0,LAS,LAX
2013,6,5,3,WN,1435,4,0,1545,12,0,0,LAS,LAX
2013,6,5,3,WN,745,-2,0,850,-7,0,0,LAS,LAX
2013,6,5,3,WN,600,-2,0,710,-10,0,0,LAS,LAX
2013,6,5,3,WN,630,-1,0,735,2,0,0,LAS,LAX
2013,6,5,3,WN,1920,1,0,2035,-5,0,0,LAS,LAX
2013,6,5,3,WN,2200,1,0,2305,-6,0,0,LAS,LAX
2013,6,5,3,WN,845,-6,0,950,-9,0,0,LAS,LAX
2013,6,5,3,WN,2125,38,1,2235,28,1,0,LAS,LAX
2013,6,5,3,WN,1115,5,0,1225,-6,0,0,LAS,LAX
2013,6,5,3,WN,1715,8,0,1820,16,1,0,LAS,LAX
2013,6,5,3,WN,815,-2,0,925,-7,0,0,LAS,LAX
2013,6,5,3,WN,1455,45,1,1940,39,1,0,LAS,MCI
2013,6,5,3,WN,600,-4,0,1050,-19,0,0,LAS,MCI
2013,6,5,3,WN,945,4,0,1430,4,0,0,LAS,MCI
2013,6,5,3,WN,2015,2,0,55,-7,0,0,LAS,MCI
2013,6,5,3,WN,905,3,0,1640,-9,0,0,LAS,MCO
2013,6,5,3,WN,1640,12,0,15,4,0,0,LAS,MCO
2013,6,5,3,WN,1450,0,0,2020,-12,0,0,LAS,MDW
2013,6,5,3,WN,1945,-5,0,110,-19,0,0,LAS,MDW
2013,6,5,3,WN,735,10,0,1305,2,0,0,LAS,MDW
2013,6,5,3,WN,1325,13,0,1850,3,0,0,LAS,MDW
2013,6,5,3,WN,545,1,0,1110,-5,0,0,LAS,MDW
2013,6,5,3,WN,1020,2,0,1545,-11,0,0,LAS,MDW
2013,6,5,3,WN,1750,2,0,2310,-10,0,0,LAS,MDW
2013,6,5,3,WN,1855,-1,0,25,-20,0,0,LAS,MDW
2013,6,5,3,WN,1525,-2,0,2055,-8,0,0,LAS,MDW
2013,6,5,3,WN,820,16,1,1340,7,0,0,LAS,MKE
2013,6,5,3,WN,1935,-3,0,55,-10,0,0,LAS,MKE
2013,6,5,3,WN,1135,-3,0,1700,-1,0,0,LAS,MKE
2013,6,5,3,WN,1810,69,1,2330,65,1,0,LAS,MKE
2013,6,5,3,WN,950,17,1,1520,0,0,0,LAS,MSY
2013,6,5,3,WN,1930,-5,0,55,-9,0,0,LAS,MSY
2013,6,5,3,WN,950,-1,0,1115,3,0,0,LAS,OAK
2013,6,5,3,WN,2210,1,0,2340,-7,0,0,LAS,OAK
2013,6,5,3,WN,1930,19,1,2100,9,0,0,LAS,OAK
2013,6,5,3,WN,1845,2,0,2010,0,0,0,LAS,OAK
2013,6,5,3,WN,740,-2,0,905,-8,0,0,LAS,OAK
2013,6,5,3,WN,1315,2,0,1445,-5,0,0,LAS,OAK
2013,6,5,3,WN,1535,6,0,1700,1,0,0,LAS,OAK
2013,6,5,3,WN,2045,2,0,2210,-7,0,0,LAS,OAK
2013,6,5,3,WN,2010,10,0,2135,3,0,0,LAS,OAK
2013,6,5,3,WN,1050,18,1,1515,8,0,0,LAS,OKC
2013,6,5,3,WN,2025,3,0,50,-8,0,0,LAS,OKC
2013,6,5,3,WN,1910,6,0,2345,3,0,0,LAS,OMA
2013,6,5,3,WN,1440,2,0,1915,-1,0,0,LAS,OMA
2013,6,5,3,WN,800,0,0,1240,-8,0,0,LAS,OMA
2013,6,5,3,WN,1815,4,0,1910,-1,0,0,LAS,ONT
2013,6,5,3,WN,2150,17,1,2245,12,0,0,LAS,ONT
2013,6,5,3,WN,1010,4,0,1105,-6,0,0,LAS,ONT
2013,6,5,3,WN,730,-2,0,825,-11,0,0,LAS,ONT
2013,6,5,3,WN,1230,11,0,1325,2,0,0,LAS,ONT
2013,6,5,3,WN,1510,6,0,1605,6,0,0,LAS,ONT
2013,6,5,3,WN,2000,33,1,2205,29,1,0,LAS,PDX
2013,6,5,3,WN,710,1,0,925,-11,0,0,LAS,PDX
2013,6,5,3,WN,1525,0,0,1740,-5,0,0,LAS,PDX
2013,6,5,3,WN,1110,32,1,1320,23,1,0,LAS,PDX
2013,6,5,3,WN,1420,6,0,2205,15,1,0,LAS,PHL
2013,6,5,3,WN,1225,0,0,1335,-11,0,0,LAS,PHX
2013,6,5,3,WN,1850,-1,0,2000,-12,0,0,LAS,PHX
2013,6,5,3,WN,600,1,0,710,-7,0,0,LAS,PHX
2013,6,5,3,WN,2200,10,0,2305,8,0,0,LAS,PHX
2013,6,5,3,WN,1750,0,0,1900,-5,0,0,LAS,PHX
2013,6,5,3,WN,910,1,0,1015,1,0,0,LAS,PHX
2013,6,5,3,WN,2010,-1,0,2120,-9,0,0,LAS,PHX
2013,6,5,3,WN,820,14,0,930,6,0,0,LAS,PHX
2013,6,5,3,WN,1625,5,0,1740,-9,0,0,LAS,PHX
2013,6,5,3,WN,2125,-3,0,2230,-9,0,0,LAS,PHX
2013,6,5,3,WN,1420,3,0,1530,-6,0,0,LAS,PHX
